FID_1;LABEL;Count_;FID_12;Annee;Saison;LAT;LONG;LAT_D;LONG_D;Esp1;Pres_Esp1;Esp2;Pres_Esp2;Salinite;Temp;DO;pH
750;DI44;20;7334;2020;printemps;32,748056;-9,328333;32,74805600000;-9,32833300000;167,00000000000;1;0,98000000000;1;36,32500000000;18,22000000000;5,01900000000;7,77960000000
751;DJ44;22;7343;2020;printemps;32,801389;-9,119722;32,80138900000;-9,11972200000;27,22000000000;1;46,72000000000;1;36,33400000000;18,06000000000;4,70900000000;7,77940000000
752;DF45;10;7354;2020;printemps;32,58333;-9,726389;32,58333000000;-9,72638900000;108,26000000000;1;25,29000000000;1;36,34300000000;18,93000000000;5,01800000000;7,90990000000
753;DG45;7;7357;2020;printemps;32,53;-9,659444;32,53000000000;-9,65944400000;0,00000000000;0;435,22000000000;1;36,33600000000;18,59000000000;5,01400000000;7,90980000000
754;DH45;18;7362;2020;printemps;32,528056;-9,345;32,52805600000;-9,34500000000;102,61000000000;1;1,74000000000;1;36,34600000000;18,08000000000;5,01600000000;7,90990000000
755;DI45;21;7374;2020;printemps;32,515556;-9,331389;32,51555600000;-9,33138900000;3400,91000000000;1;57,58000000000;1;36,34200000000;18,56000000000;5,09600000000;7,77980000000
756;DJ45;4;7385;2020;printemps;32,663611;-9,160556;32,66361100000;-9,16055600000;9679,34000000000;1;0,00000000000;1;36,33400000000;18,99000000000;5,01600000000;7,90980000000
757;DF46;21;7387;2020;printemps;32,381944;-9,688333;32,38194400000;-9,68833300000;0,00000000000;0;313,53000000000;1;36,34000000000;18,05000000000;5,11800000000;7,90990000000
758;DG46;18;7392;2020;printemps;32,370278;-9,630833;32,37027800000;-9,63083300000;0,00000000000;0;292,80000000000;1;36,34700000000;18,26000000000;5,11200000000;7,90990000000
759;DH46;17;7394;2020;printemps;32,468333;-9,366944;32,46833300000;-9,36694400000;156,08000000000;1;2,64000000000;1;36,34900000000;18,32000000000;5,00600000000;7,90990000000
760;DI46;16;7396;2020;printemps;32,4625;-9,328056;32,46250000000;-9,32805600000;7229,52000000000;1;122,41000000000;1;36,34900000000;18,40000000000;5,00100000000;7,90990000000
761;DE47;7;9174;2020;printemps;32,244167;-9,841667;32,24416700000;-9,84166700000;0,00000000000;0;0,00000000000;0;36,34300000000;18,19000000000;5,11100000000;7,93990000000
762;DF47;19;7404;2020;printemps;32,209722;-9,726667;32,20972200000;-9,72666700000;0,00000000000;0;1647,87000000000;1;36,33700000000;18,55000000000;5,10100000000;7,93960000000
763;DG47;15;7411;2020;printemps;32,25;-9,583889;32,25000000000;-9,58388900000;121,98000000000;1;28,50000000000;1;36,24900000000;18,32000000000;5,10600000000;7,90990000000
764;DH47;29;7414;2020;printemps;32,218333;-9,391944;32,21833300000;-9,39194400000;19232,15000000000;1;2000,75000000000;1;36,22600000000;18,09000000000;5,02100000000;7,90960000000
765;DI47;14;7424;2020;printemps;32,249722;-9,322778;32,24972200000;-9,32277800000;15549,39000000000;1;1617,63000000000;1;36,23300000000;18,86000000000;5,01000000000;7,90940000000
766;DE48;5;7431;2020;printemps;32,109444;-9,8925;32,10944400000;-9,89250000000;0,00000000000;0;1534,15000000000;1;36,33000000000;18,06000000000;5,11200000000;7,96950000000
767;DG48;11;7433;2020;printemps;32,15833;-9,619722;32,15833000000;-9,61972200000;162,39000000000;1;37,94000000000;1;36,24900000000;18,26000000000;5,10900000000;7,90990000000
768;DH48;24;7434;2020;printemps;32,158889;-9,360556;32,15888900000;-9,36055600000;31906,64000000000;1;3319,29000000000;1;36,24800000000;18,46000000000;5,09900000000;7,90990000000
769;CY49;3;0;2020;printemps;31,8425;-10,96944;31,84250000000;-10,96944000000;0,00000000000;0;41,55000000000;1;36,35000000000;18,41000000000;5,10100000000;7,93000000000
770;DZ49;1;3982;2020;printemps;31,939167;-10,73056;31,93916700000;-10,73056000000;0,00000000000;0;0,00000000000;0;36,33000000000;18,03000000000;5,11200000000;7,93970000000
771;DA49;1;3983;2020;printemps;31,946944;-10,55556;31,94694400000;-10,55556000000;0,00000000000;0;0,00000000000;0;36,32800000000;18,07000000000;5,10900000000;7,93960000000
772;DB49;2;3984;2020;printemps;31,970278;-10,3611;31,97027800000;-10,36110000000;0,00000000000;0;0,00000000000;0;36,32800000000;18,29000000000;5,19900000000;7,93960000000
773;DC49;7;1;2020;printemps;31,872778;-10,167222;31,87277800000;-10,16722200000;0,00000000000;0;2661,05000000000;1;36,34000000000;18,30000000000;5,11300000000;7,93980000000
774;DD49;6;3;2020;printemps;31,857778;-10,132222;31,85777800000;-10,13222200000;0,00000000000;0;416,55000000000;1;36,33900000000;18,14000000000;5,11200000000;7,96990000000
775;DE49;17;7444;2020;printemps;31,975278;-9,919167;31,97527800000;-9,91916700000;0,00000000000;0;429,37000000000;1;36,22700000000;18,28000000000;5,19900000000;7,96960000000
776;DF49;19;7450;2020;printemps;31,913056;-9,781667;31,91305600000;-9,78166700000;285,90000000000;1;66,79000000000;1;36,23200000000;18,99000000000;5,11500000000;7,96980000000
777;DG49;38;7460;2020;printemps;31,990833;-9,546944;31,99083300000;-9,54694400000;192,12000000000;1;44,88000000000;1;36,24900000000;18,41000000000;5,10000000000;7,90980000000
778;DH49;10;7477;2020;printemps;31,973611;-9,491667;31,97361100000;-9,49166700000;6984,00000000000;1;0,00000000000;1;36,23000000000;18,86000000000;5,01900000000;7,90970000000
779;DZ50;2;5;2020;printemps;31,832222;-10,71944;31,83222200000;-10,71944000000;0,00000000000;0;10,95000000000;1;36,32900000000;18,08000000000;5,11300000000;7,93030000000
780;DA50;2;6;2020;printemps;31,824167;-10,55;31,82416700000;-10,55000000000;0,00000000000;0;115,13000000000;1;36,32500000000;18,79000000000;5,11600000000;7,93990000000
781;DB50;3;7;2020;printemps;31,816389;-10,38056;31,81638900000;-10,38056000000;0,00000000000;0;58,17000000000;1;36,31600000000;18,34000000000;5,13300000000;7,93790000000
782;DC50;4;9;2020;printemps;31,808611;-10,20833;31,80861100000;-10,20833000000;0,00000000000;0;17,23000000000;1;36,33600000000;18,86000000000;5,11200000000;7,93980000000
783;DD50;7;10;2020;printemps;31,668333;-10,109444;31,66833300000;-10,10944400000;0,00000000000;0;52,70000000000;1;36,34800000000;18,20000000000;5,19500000000;7,93990000000
784;DE50;21;7482;2020;printemps;31,763889;-9,894722;31,76388900000;-9,89472200000;2099,65000000000;1;490,49000000000;1;36,23500000000;18,21000000000;5,11000000000;7,93950000000
785;DF50;19;7491;2020;printemps;31,705;-9,733889;31,70500000000;-9,73388900000;1802,31000000000;1;421,03000000000;1;36,23000000000;18,80000000000;5,11300000000;7,93950000000
786;CY51;3;11;2020;printemps;31,6625;-10,91667;31,66250000000;-10,91667000000;0,00000000000;0;62,63000000000;1;36,37200000000;18,85000000000;5,17500000000;7,93000000000
787;DZ51;2;12;2020;printemps;31,656389;-10,73333;31,65638900000;-10,73333000000;0,00000000000;0;103,38000000000;1;36,36400000000;18,72000000000;5,17900000000;7,93000000000
788;DA51;2;13;2020;printemps;31,650278;-10,55278;31,65027800000;-10,55278000000;0,00000000000;0;64,66000000000;1;36,36100000000;18,29000000000;5,18100000000;7,93000000000
789;DB51;2;14;2020;printemps;31,643889;-10,375;31,64388900000;-10,37500000000;0,00000000000;0;26,96000000000;1;36,31700000000;18,20000000000;5,12600000000;7,93870000000
790;DC51;17;15;2020;printemps;31,5275;-10,218889;31,52750000000;-10,21888900000;0,00000000000;0;291,28000000000;1;36,33200000000;18,92000000000;5,18700000000;7,93050000000
791;DD51;3;20;2020;printemps;31,500278;-10,1475;31,50027800000;-10,14750000000;0,00000000000;0;84,53000000000;1;36,26100000000;18,99000000000;5,19000000000;7,93990000000
792;DE51;21;7501;2020;printemps;31,575556;-9,838333;31,57555600000;-9,83833300000;2674,50000000000;1;624,77000000000;1;36,24000000000;18,78000000000;5,11700000000;7,93990000000
793;DF51;27;7512;2020;printemps;31,569444;-9,820278;31,56944400000;-9,82027800000;3182,26000000000;1;743,39000000000;1;36,24900000000;18,41000000000;5,10000000000;7,93990000000
794;CY52;2;22;2020;printemps;31,474722;-10,91389;31,47472200000;-10,91389000000;0,00000000000;0;108,44000000000;1;36,33300000000;18,99000000000;5,16200000000;7,93930000000
795;DZ52;2;23;2020;printemps;31,467778;-10,73889;31,46777800000;-10,73889000000;0,00000000000;0;88,38000000000;1;36,35600000000;18,11000000000;5,19300000000;7,93000000000
796;DA52;3;24;2020;printemps;31,46;-10,56389;31,46000000000;-10,56389000000;0,00000000000;0;169,05000000000;1;36,36600000000;18,32000000000;5,17700000000;7,93890000000
797;DB52;2;26;2020;printemps;31,452222;-10,39167;31,45222200000;-10,39167000000;0,00000000000;0;137,03000000000;1;36,34400000000;18,72000000000;5,10100000000;7,93000000000
798;DC52;2;27;2020;printemps;31,444444;-10,22222;31,44444400000;-10,22222000000;641,78000000000;1;156,24000000000;1;36,34600000000;18,86000000000;5,19600000000;7,93000000000
799;DD52;5;28;2020;printemps;31,481389;-10,109444;31,48138900000;-10,10944400000;0,00000000000;0;169,46000000000;1;36,23500000000;18,27000000000;5,17300000000;7,93030000000
800;DE52;23;7525;2020;printemps;31,37;-9,908889;31,37000000000;-9,90888900000;410,32000000000;1;99,89000000000;1;36,22600000000;18,18000000000;5,10300000000;7,93960000000
801;CY53;1;4033;2020;automne;31,287222;-10,98889;31,28722200000;-10,98889000000;4,96000000000;1;32,84000000000;1;36,32700000000;18,10000000000;5,10700000000;7,93960000000
802;DZ53;2;30;2020;printemps;31,291389;-10,81111;31,29138900000;-10,81111000000;0,00000000000;0;129,92000000000;1;36,34200000000;18,92000000000;5,10800000000;7,93990000000
803;DA53;2;31;2020;printemps;31,290556;-10,61667;31,29055600000;-10,61667000000;0,00000000000;0;68,78000000000;1;36,31800000000;18,16000000000;5,17700000000;7,93880000000
804;DB53;17;32;2020;printemps;31,289444;-10,425;31,28944400000;-10,42500000000;0,00000000000;0;176,80000000000;1;36,32100000000;18,67000000000;5,16100000000;7,93770000000
805;DC53;19;34;2020;printemps;31,287778;-10,2;31,28777800000;-10,20000000000;0,00000000000;0;222,65000000000;1;36,32600000000;18,66000000000;5,12300000000;7,93820000000
806;DD53;7;42;2020;printemps;31,287222;-10,158056;31,28722200000;-10,15805600000;0,00000000000;0;336,27000000000;1;36,25200000000;18,96000000000;5,11100000000;7,93990000000
807;DE53;27;7537;2020;automne;31,285556;-9,982222;31,28555600000;-9,98222200000;163,23000000000;1;1079,99000000000;1;36,24900000000;18,33000000000;5,10600000000;7,90990000000
808;DF53;4;7552;2020;printemps;31,286111;-9,833333;31,28611100000;-9,83333300000;843,29000000000;1;3,13000000000;1;36,24000000000;18,56000000000;5,10000000000;7,90970000000
809;CY54;2;47;2020;printemps;31,1225;-10,89722;31,12250000000;-10,89722000000;0,00000000000;0;36,27000000000;1;36,33200000000;18,92000000000;5,18700000000;7,93050000000
810;DZ54;1;48;2020;printemps;31,121667;-10,70278;31,12166700000;-10,70278000000;0,00000000000;0;42,76000000000;1;36,32600000000;18,95000000000;5,17200000000;7,93040000000
811;DA54;1;49;2020;printemps;31,119722;-10,50278;31,11972200000;-10,50278000000;0,00000000000;0;125,51000000000;1;36,31600000000;18,34000000000;5,13300000000;7,93790000000
812;DB54;10;4065;2020;printemps;31,158333;-10,459722;31,15833300000;-10,45972200000;0,00000000000;0;0,00000000000;0;36,33400000000;18,01000000000;5,11600000000;7,93980000000
813;DC54;18;50;2020;printemps;31,123611;-10,186667;31,12361100000;-10,18666700000;0,00000000000;0;16,27000000000;1;36,32400000000;18,53000000000;5,09200000000;7,90980000000
814;DD54;9;58;2020;printemps;31,123333;-10,109167;31,12333300000;-10,10916700000;0,00000000000;0;47,26000000000;1;36,23600000000;18,86000000000;5,01200000000;7,90980000000
815;DE54;20;7554;2020;automne;31,111111;-9,874722;31,11111100000;-9,87472200000;974,28000000000;1;0,00000000000;1;36,22500000000;18,27000000000;5,11700000000;7,90960000000
816;CY55;2;62;2020;printemps;30,939167;-10,93889;30,93916700000;-10,93889000000;0,00000000000;0;6,16000000000;1;36,31700000000;18,20000000000;5,12600000000;7,93870000000
817;DZ55;2;63;2020;printemps;30,940556;-10,74722;30,94055600000;-10,74722000000;0,00000000000;0;5,06000000000;1;36,35700000000;18,15000000000;5,19700000000;7,93020000000
818;DA55;3;64;2020;printemps;30,939167;-10,55556;30,93916700000;-10,55556000000;0,00000000000;0;8,14000000000;1;36,37200000000;18,85000000000;5,17500000000;7,93000000000
819;DB55;4;65;2020;printemps;30,937222;-10,36389;30,93722200000;-10,36389000000;0,00000000000;0;10,12000000000;1;36,32900000000;18,47000000000;5,19800000000;7,93020000000
820;DC55;13;66;2020;printemps;30,936667;-10,175;30,93666700000;-10,17500000000;0,00000000000;0;16,39000000000;1;36,26100000000;18,99000000000;5,09000000000;7,90990000000
821;DD55;18;67;2020;printemps;30,938611;-10,113056;30,93861100000;-10,11305600000;0,00000000000;0;51,04000000000;1;36,26400000000;17,72000000000;5,07900000000;7,90000000000
822;DE55;39;7565;2020;printemps;30,937778;-9,891667;30,93777800000;-9,89166700000;4452,80000000000;1;197,77000000000;1;36,23000000000;18,06000000000;5,31200000000;7,90950000000
823;CY56;1;4125;2020;automne;30,7975;-10,93056;30,79750000000;-10,93056000000;651,80000000000;1;0,00000000000;1;36,34800000000;18,46000000000;5,19900000000;7,93990000000
824;DZ56;2;4126;2020;printemps;30,8;-10,76944;30,80000000000;-10,76944000000;0,00000000000;0;0,00000000000;0;36,34900000000;18,31000000000;5,10600000000;7,93990000000
825;DA56;2;69;2020;printemps;30,799444;-10,58056;30,79944400000;-10,58056000000;0,00000000000;0;138,49000000000;1;36,35400000000;18,65000000000;5,11000000000;7,93030000000
826;DB56;3;70;2020;printemps;30,798611;-10,38611;30,79861100000;-10,38611000000;0,00000000000;0;115,94000000000;1;36,33500000000;18,26000000000;5,17300000000;7,93030000000
827;DC56;3;71;2020;printemps;30,797222;-10,19444;30,79722200000;-10,19444000000;0,00000000000;0;98,67000000000;1;36,26600000000;18,32000000000;5,07700000000;7,90010000000
828;DD56;7;4132;2020;printemps;30,825;-10,136944;30,82500000000;-10,13694400000;0,00000000000;0;0,00000000000;0;36,24900000000;17,26000000000;5,00900000000;7,90990000000
829;DE56;38;7585;2020;printemps;30,789722;-9,904722;30,78972200000;-9,90472200000;0,00000000000;0;146,08000000000;1;36,24900000000;18,32000000000;5,30600000000;7,90990000000
830;CY57;4;73;2020;printemps;30,507222;-10,9167;30,50722200000;-10,91670000000;0,00000000000;0;19,14000000000;1;36,34200000000;18,20000000000;5,10900000000;7,93990000000
831;DZ57;4;74;2020;printemps;30,612222;-10,82222;30,61222200000;-10,82222000000;0,00000000000;0;24,07000000000;1;36,35600000000;18,11000000000;5,19300000000;7,93000000000
832;DA57;4;75;2020;printemps;30,617222;-10,5833;30,61722200000;-10,58330000000;0,00000000000;0;15,08000000000;1;36,32600000000;18,66000000000;5,12300000000;7,93820000000
833;DB57;4;77;2020;printemps;30,505833;-10,475;30,50583300000;-10,47500000000;0,00000000000;0;45,24000000000;1;36,24400000000;18,72000000000;5,10100000000;7,93000000000
834;DC57;4;79;2020;printemps;30,506667;-10,28333;30,50666700000;-10,28333000000;0,00000000000;0;42,92000000000;1;36,23300000000;18,99000000000;5,16200000000;7,93930000000
835;DD57;19;4151;2020;printemps;30,612778;-10,101389;30,61277800000;-10,10138900000;0,00000000000;0;0,00000000000;0;36,23700000000;18,53000000000;5,19500000000;7,90970000000
836;DE57;31;7604;2020;printemps;30,507778;-9,913056;30,50777800000;-9,91305600000;134,56000000000;1;131,08000000000;1;36,23200000000;18,00000000000;5,11500000000;7,90980000000
837;DF57;15;7620;2020;printemps;30,515;-9,779167;30,51500000000;-9,77916700000;155,97000000000;1;151,93000000000;1;36,24100000000;18,56000000000;5,19900000000;7,90970000000
838;CY58;4;4170;2020;printemps;30,383889;-10,88056;30,38388900000;-10,88056000000;0,00000000000;0;0,00000000000;0;36,32600000000;18,13000000000;5,11900000000;7,93960000000
839;DZ58;2;4174;2020;printemps;30,385833;-10,71111;30,38583300000;-10,71111000000;0,00000000000;0;0,00000000000;0;36,32600000000;18,21000000000;5,11800000000;7,93960000000
840;DA58;2;4176;2020;printemps;30,383889;-10,52222;30,38388900000;-10,52222000000;0,00000000000;0;0,00000000000;0;36,32600000000;18,29000000000;5,11500000000;7,93960000000
841;DB58;2;4178;2020;printemps;30,381389;-10,33611;30,38138900000;-10,33611000000;0,00000000000;0;0,00000000000;0;36,22800000000;18,36000000000;5,11200000000;7,93960000000
842;DC58;1;4180;2020;automne;30,374167;-10,29167;30,37416700000;-10,29167000000;87,12000000000;1;7,32000000000;1;36,23400000000;18,50000000000;5,11300000000;7,93960000000
843;DD58;10;4181;2020;printemps;30,378611;-10,14722;30,37861100000;-10,14722000000;0,00000000000;0;0,00000000000;0;36,23000000000;18,43000000000;5,10900000000;7,93960000000
844;DE58;20;7628;2020;automne;30,499722;-9,973611;30,49972200000;-9,97361100000;0,00000000000;0;0,00000000000;0;36,22500000000;18,13000000000;5,12000000000;7,93960000000
845;DF58;40;7637;2020;automne;30,368611;-9,754167;30,36861100000;-9,75416700000;743,78000000000;1;9,50000000000;1;36,23400000000;18,07000000000;5,10900000000;7,93950000000
846;DG58;2;7658;2020;printemps;30,37;-9,659444;30,37000000000;-9,65944400000;7,59000000000;1;0,33000000000;1;36,24800000000;18,25000000000;5,11000000000;7,93990000000
847;DZ59;5;4191;2020;printemps;30,3175;-10,79722;30,31750000000;-10,79722000000;0,00000000000;0;0,00000000000;0;36,33000000000;18,82000000000;5,11200000000;7,93950000000
848;DA59;2;4196;2020;printemps;30,262222;-10,58889;30,26222200000;-10,58889000000;0,00000000000;0;0,00000000000;0;36,33100000000;18,22000000000;5,11100000000;7,93960000000
849;DB59;1;4198;2020;printemps;30,261111;-10,39722;30,26111100000;-10,39722000000;0,00000000000;0;0,00000000000;0;36,23200000000;18,32000000000;5,11100000000;7,93960000000
850;DC59;2;4199;2020;printemps;30,260833;-10,20556;30,26083300000;-10,20556000000;0,00000000000;0;0,00000000000;0;36,23300000000;18,41000000000;5,11200000000;7,93970000000
851;DD59;11;4201;2020;printemps;30,260833;-10,1389;30,26083300000;-10,13890000000;0,00000000000;0;0,00000000000;0;36,23400000000;18,50000000000;5,11300000000;7,93970000000
852;DE59;18;7659;2020;automne;30,258056;-9,896667;30,25805600000;-9,89666700000;60,63000000000;1;0,77000000000;1;36,24900000000;18,29000000000;5,10700000000;7,93990000000
853;DF59;36;7668;2020;automne;30,255278;-9,761944;30,25527800000;-9,76194400000;575,28000000000;1;7,34000000000;1;36,24100000000;18,56000000000;5,19600000000;7,93980000000
854;DG59;4;7687;2020;printemps;30,243056;-9,656944;30,24305600000;-9,65694400000;1454,40000000000;1;224,08000000000;1;36,24900000000;18,34000000000;5,10300000000;7,93990000000
855;CY60;2;4212;2020;printemps;30,103611;-10,96389;30,10361100000;-10,96389000000;0,00000000000;0;0,00000000000;0;36,34300000000;19,55000000000;5,19600000000;7,93980000000
856;DZ60;2;4214;2020;printemps;30,103056;-10,77222;30,10305600000;-10,77222000000;0,00000000000;0;0,00000000000;0;36,34500000000;19,53000000000;5,19700000000;7,93990000000
857;DA60;1;4216;2020;printemps;30,102778;-10,58333;30,10277800000;-10,58333000000;0,00000000000;0;0,00000000000;0;36,34700000000;19,51000000000;5,19800000000;7,93990000000
858;DB60;1;4217;2020;printemps;30,101944;-10,39444;30,10194400000;-10,39444000000;0,00000000000;0;0,00000000000;0;36,34800000000;19,48000000000;5,19800000000;7,93990000000
859;DC60;1;4218;2020;printemps;30,100833;-10,20556;30,10083300000;-10,20556000000;0,00000000000;0;0,00000000000;0;36,24800000000;19,45000000000;5,19900000000;7,93990000000
860;DD60;6;81;2020;automne;30,108056;-10,110278;30,10805600000;-10,11027800000;87,12000000000;1;7,32000000000;1;36,23200000000;19,77000000000;5,16400000000;7,93890000000
861;DE60;8;7690;2020;printemps;30,100278;-9,849444;30,10027800000;-9,84944400000;0,00000000000;0;0,77000000000;1;36,23700000000;19,54000000000;5,10200000000;7,93960000000
862;DF60;22;7691;2020;printemps;30,128889;-9,714444;30,12888900000;-9,71444400000;8603,55000000000;1;1325,54000000000;1;36,23400000000;19,51000000000;5,10400000000;7,93960000000
863;CT61;1;82;2020;printemps;29,9722;-11,7875;29,97220000000;-11,78750000000;0,00000000000;0;1,98000000000;1;36,34500000000;19,06000000000;5,14200000000;7,93010000000
864;CU61;3;83;2020;printemps;29,93889;-11,603611;29,93889000000;-11,60361100000;0,00000000000;0;255,36000000000;1;36,35000000000;19,68000000000;5,12300000000;7,93030000000
865;CV61;1;85;2020;printemps;29,98889;-11,338333;29,98889000000;-11,33833300000;0,00000000000;0;3,92000000000;1;36,31700000000;19,96000000000;5,17600000000;7,93890000000
866;CW61;1;86;2020;printemps;29,88056;-11,324444;29,88056000000;-11,32444400000;0,00000000000;0;105,84000000000;1;36,35300000000;19,94000000000;5,11000000000;7,93980000000
867;CY61;2;4223;2020;printemps;29,948889;-10,96111;29,94888900000;-10,96111000000;0,00000000000;0;0,00000000000;0;36,32900000000;19,40000000000;5,11000000000;7,93960000000
868;DZ61;6;87;2020;printemps;29,98056;-10,784444;29,98056000000;-10,78444400000;2531,58000000000;1;29,13000000000;1;36,33400000000;19,64000000000;5,12600000000;7,93990000000
869;DA61;11;89;2020;printemps;29,84722;-10,580833;29,84722000000;-10,58083300000;1011,69000000000;1;447,02000000000;1;36,32700000000;19,81000000000;5,13000000000;7,93960000000
870;DB61;6;94;2020;printemps;29,85;-10,486944;29,85000000000;-10,48694400000;718,25000000000;1;364,75000000000;1;36,35900000000;19,05000000000;5,19800000000;7,93000000000
871;DC61;12;96;2020;printemps;29,948611;-10,19444;29,94861100000;-10,19444000000;0,00000000000;0;3,54000000000;1;36,24200000000;19,03000000000;5,15400000000;7,93980000000
872;DD61;6;4249;2020;printemps;29,949167;-10,153056;29,94916700000;-10,15305600000;0,00000000000;0;0,00000000000;0;36,23700000000;19,53000000000;5,10200000000;7,93960000000
873;DE61;30;7705;2020;printemps;29,879722;-9,895556;29,87972200000;-9,89555600000;3193,08000000000;1;515,92000000000;1;36,23400000000;19,14000000000;5,11000000000;7,93950000000
874;DF61;13;7720;2020;printemps;29,9375;-9,826944;29,93750000000;-9,82694400000;3113,88000000000;1;503,12000000000;1;36,23700000000;19,64000000000;5,11500000000;7,93980000000
875;CS62;10;4255;2020;printemps;29,78056;-11,870278;29,78056000000;-11,87027800000;0,00000000000;0;0,00000000000;0;36,34600000000;19,20000000000;5,11300000000;7,93990000000
876;CU62;3;98;2020;printemps;29,71111;-11,576111;29,71111000000;-11,57611100000;0,00000000000;0;123,20000000000;1;36,35300000000;19,45000000000;5,10600000000;7,93010000000
877;CV62;1;100;2020;printemps;29,775;-11,43889;29,77500000000;-11,43889000000;0,00000000000;0;465,36000000000;1;36,34800000000;19,70000000000;5,16000000000;7,93950000000
878;CW62;2;101;2020;printemps;29,7778;-11,230833;29,77780000000;-11,23083300000;0,00000000000;0;328,72000000000;1;36,38900000000;19,47000000000;5,11200000000;7,93900000000
879;CY62;3;4266;2020;printemps;29,7975;-10,86389;29,79750000000;-10,86389000000;0,00000000000;0;0,00000000000;0;36,34800000000;19,30000000000;5,10800000000;7,93990000000
880;DZ62;4;103;2020;printemps;29,75833;-10,756389;29,75833000000;-10,75638900000;104,04000000000;1;1,20000000000;1;36,34400000000;19,04000000000;5,11200000000;7,93990000000
881;DA62;8;104;2020;printemps;29,67222;-10,621111;29,67222000000;-10,62111100000;1720,04000000000;1;760,00000000000;1;36,32700000000;19,38000000000;5,11400000000;7,93950000000
882;DB62;24;107;2020;automne;29,711944;-10,333889;29,71194400000;-10,33388900000;0,00000000000;0;0,41000000000;1;36,32800000000;19,52000000000;5,19300000000;7,93040000000
883;DC62;33;108;2020;printemps;29,674167;-10,234722;29,67416700000;-10,23472200000;0,00000000000;0;19,14000000000;1;36,23100000000;19,51000000000;5,10000000000;7,93040000000
884;DD62;9;115;2020;printemps;29,784444;-10,12222;29,78444400000;-10,12222000000;8746,74000000000;1;1413,26000000000;1;36,24500000000;19,38000000000;5,13900000000;7,93010000000
885;DE62;21;7727;2020;automne;29,794444;-9,899167;29,79444400000;-9,89916700000;556,43000000000;1;133,24000000000;1;36,24900000000;19,26000000000;5,10900000000;7,93990000000
886;CO63;1;4334;2020;automne;29,50833;-12,55;29,50833000000;-12,55000000000;87,12000000000;1;7,32000000000;1;36,32800000000;19,15000000000;5,10500000000;7,96960000000
887;CP63;2;4335;2020;printemps;29,51667;-12,36667;29,51667000000;-12,36667000000;0,00000000000;0;0,00000000000;0;36,34600000000;19,52000000000;5,19700000000;7,96990000000
888;CQ63;2;4337;2020;printemps;29,55;-12,18056;29,55000000000;-12,18056000000;0,00000000000;0;0,00000000000;0;36,34700000000;19,49000000000;5,19800000000;7,96990000000
889;CS63;10;4339;2020;printemps;29,53889;-11,843611;29,53889000000;-11,84361100000;0,00000000000;0;0,00000000000;0;36,34100000000;19,09000000000;5,11600000000;7,96990000000
890;CU63;3;116;2020;printemps;29,59167;-11,563333;29,59167000000;-11,56333300000;0,00000000000;0;75,04000000000;1;36,34200000000;19,07000000000;5,19000000000;7,93980000000
891;CW63;3;117;2020;printemps;29,53889;-11,284167;29,53889000000;-11,28416700000;0,00000000000;0;207,76000000000;1;36,33300000000;19,84000000000;5,10800000000;7,93010000000
892;CX63;1;120;2020;printemps;29,55278;-11,15556;29,55278000000;-11,15556000000;0,00000000000;0;309,68000000000;1;36,35000000000;19,16000000000;5,11900000000;7,93970000000
893;CY63;4;121;2020;printemps;29,5975;-10,92222;29,59750000000;-10,92222000000;31,24000000000;1;0,38000000000;1;36,34500000000;19,73000000000;5,14400000000;7,93000000000
894;DZ63;6;123;2020;printemps;29,633333;-10,82222;29,63333300000;-10,82222000000;141,44000000000;1;1,71000000000;1;36,33100000000;19,91000000000;5,19200000000;7,93010000000
895;DA63;38;127;2020;printemps;29,506389;-10,546389;29,50638900000;-10,54638900000;0,00000000000;0;5,30000000000;1;36,34500000000;19,03000000000;5,15100000000;7,93940000000
896;DB63;25;134;2020;automne;29,591389;-10,378889;29,59138900000;-10,37888900000;0,00000000000;0;8,03000000000;1;36,25100000000;19,30000000000;5,12500000000;7,93960000000
897;DC63;24;148;2020;printemps;29,555556;-10,2825;29,55555600000;-10,28250000000;0,00000000000;0;89,21000000000;1;36,23900000000;19,65000000000;5,10300000000;7,93000000000
898;DD63;23;160;2020;printemps;29,654722;-10,155;29,65472200000;-10,15500000000;3625,25000000000;1;43,87000000000;1;36,22000000000;19,48000000000;5,12400000000;7,93950000000
899;CM64;2;4420;2020;printemps;29,4;-12,93611;29,40000000000;-12,93611000000;0,00000000000;0;0,00000000000;0;36,34000000000;19,53000000000;5,19600000000;7,96980000000
900;CN64;4;4422;2020;printemps;29,45833;-12,73889;29,45833000000;-12,73889000000;0,00000000000;0;0,00000000000;0;36,34200000000;19,54000000000;5,19600000000;7,96980000000
901;CO64;1;4426;2020;printemps;29,48889;-12,55278;29,48889000000;-12,55278000000;0,00000000000;0;0,00000000000;0;36,34400000000;19,53000000000;5,19700000000;7,96980000000
902;CT64;2;4427;2020;printemps;29,41944;-11,830833;29,41944000000;-11,83083300000;0,00000000000;0;0,00000000000;0;36,32600000000;19,21000000000;5,01700000000;7,96960000000
903;CU64;2;172;2020;printemps;29,46944;-11,549722;29,46944000000;-11,54972200000;0,00000000000;0;70,00000000000;1;36,34200000000;19,70000000000;5,07900000000;7,96960000000
904;CW64;2;173;2020;printemps;29,425;-11,270833;29,42500000000;-11,27083300000;0,00000000000;0;252,56000000000;1;36,33700000000;19,69000000000;5,06600000000;7,93970000000
